stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,11,0,8,0,0,0,2,0,2,0,1,1,0,0,2,0,3,49,11,0,0,0,0,112,31,0,0,0,1,0,0,0,0,0,6,0,0,0
72hpf,11.56,9.3,0,8.46,1.13,4.51,0,0.28,0,1.41,0,0,0.28,0,3.1,0.28,5.64,29.03,10.15,14.37,0,0.28,0.28,3.66,121.48,22.27,0.28,1.97,0,17.76,0.28,1.13,10.99,0,0,29.88,0,0,0
21Day,18.87,5.92,2.59,41.44,0.74,6.66,0,7.4,0.74,13.32,0,0,4.07,2.59,34.78,7.03,2.22,15.91,49.58,36.63,0,0,4.81,3.33,74.74,12.95,0.37,5.55,0,14.43,5.18,5.55,10.73,0.37,1.85,6.66,0,0.37,7.77
3Month,0.52,8.74,4.47,42.13,0.42,0,0.83,1.04,5.41,47.33,0.1,0,120.97,12.07,5.3,34.33,4.47,14.98,76.56,13.52,2.08,0.21,2.18,36.09,4.26,0.31,1.25,4.47,0,1.04,4.37,118.16,0.83,0.21,0,0.52,4.06,79.89,14.98
22Month,0.14,7.38,2.73,18.99,0,0,1.37,0.82,3.55,60.26,4.1,0,158.38,8.2,7.93,42.77,1.91,2.05,57.26,9.57,0.27,3.01,0.68,1.09,2.05,0,1.09,2.87,0.68,0.27,0.41,9.98,3.28,0.55,0,0.27,0.82,0.27,3.96
