stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,1,0,0,0,0,2,0,0,11,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0
21Day,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0.739973720528564,0,0.739973720528564,0,0,0
3Month,0,0.104017006644673,0,0,0.104017006644673,0,0,0,0,0,0.104017006644673
