stage,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0.739973720528564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0
3Month,0.104017006644673,0,3.4325612192742,0.624102039868036,0.416068026578691,0,0.832136053157381,0.520085033223363,0.624102039868036,0.312051019934018,0.936153059802054,0.208034013289345,0.208034013289345,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0.208034013289345,0.624102039868036
22Month,0.409948295964399,0.273298863976266,1.09319545590506,0.273298863976266,1.77644261584573,0.409948295964399,3.68953466367959,0.409948295964399,0.956546023916932,0,1.77644261584573,0.683247159940666,0.409948295964399,0,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0.273298863976266,0,0,0.136649431988133
