stage,Enterocyte,Epithelial.cell,Goblet.cell,Hepatocyte,Ionocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,6.20065723207091,0.281848056003223,0,0,0,0.281848056003223,0,0
21Day,1.84993430132141,0,0.369986860264282,0,0,0,0.369986860264282,1.84993430132141,0,0.369986860264282,0.369986860264282,0,0,0,0
3Month,1.56025509967009,0.104017006644673,0,0.208034013289345,0.104017006644673,0.208034013289345,0,5.40888434552298,0,0,0,0.832136053157381,0,0.624102039868036,0.104017006644673
