stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0.281848056003223,0,0.563696112006446,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0,0,0,0
3Month,0,0.104017006644673,0.520085033223363,0,0,0,0.520085033223363,0.208034013289345,0.208034013289345,0.104017006644673,0,0.104017006644673,0,0,0.520085033223363,10.1936666511779,0.104017006644673
22Month,0,0.136649431988133,0,0.136649431988133,0.136649431988133,2.32304034379826,0.136649431988133,0,0,0,0,0,0,0,0,0,0
