stage,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10996058079285,0,0
3Month,0.832136053157381,0.208034013289345,0.416068026578691,0,1.24820407973607,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0.624102039868036,0,0.416068026578691,0.208034013289345,0.312051019934018,0,0.104017006644673,0.104017006644673,23.195792481762,0.208034013289345,12.8981088239394
22Month,0,0,0,0.136649431988133,1.36649431988133,0,0,0,0,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0.683247159940666,0,0
