stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,11.2739222401289,0.563696112006446,0,0,0,0,0.563696112006446,0.281848056003223
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,5.17981604369995,0.739973720528564,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0
3Month,0,0.104017006644673,0.312051019934018,0,0,0.104017006644673,0.104017006644673,1.1441870730914,0.520085033223363,0,0.104017006644673,0.208034013289345,0.208034013289345,0.104017006644673,0,0,0,0.104017006644673,0,0,0.520085033223363,0,0
22Month,0,0,0,0,0.273298863976266,0.273298863976266,0,4.23613239163213,0.136649431988133,0,0.409948295964399,0.136649431988133,0.136649431988133,0.273298863976266,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0
