stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,16,0,55,1,3,0,0,0,0,0,1,0,0,1,0,4,30,55,156,0,0,1,0,29,1406,0,0,0,26,0,0,0,2,0,0,7,0,0,0
72hpf,10.15,6.48,0,18.04,3.1,10.99,0,1.69,0,0,0,0,0.28,0,2.82,0,17.19,40.87,5.36,65.39,0,7.61,1.41,0,129.65,285.79,0.28,0.28,0,73.84,2.54,0,0,16.07,0.56,0.56,2.54,0,0,0.28
21Day,21.46,3.7,0.37,41.44,1.11,35.89,0,26.64,1.11,2.22,0,0,2.96,2.96,21.09,1.85,2.59,11.84,8.14,79.92,0,0,8.88,0.37,26.27,95.46,0,0.74,0,56.98,6.29,0,1.85,12.58,0.37,1.11,1.11,0.37,0,5.18
3Month,0.31,0.94,1.14,40.46,0.1,0,0.94,1.77,3.02,10.92,0.21,0,30.16,19.56,3.22,5.72,2.08,11.13,8.74,23.2,7.39,0.1,1.77,1.35,1.66,1.98,1.77,1.35,0,2.6,2.6,0.31,154.15,0.94,0.1,0,0.31,4.99,66.99,15.08
22Month,0.14,5.19,1.78,17.9,0.14,0,0.96,3.28,2.05,21.32,1.91,0,81.44,9.02,7.65,12.03,0.14,3.01,18.45,28.97,1.5,2.73,1.5,0,1.78,0.55,1.09,2.6,7.24,1.91,0.27,0,29.38,1.5,1.64,0,0.14,0.27,0,3.83
