stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,0,0,0,0,4,181,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,7.05,7.05,0,3.95,3.66,5.92,0,0,0,0,0,0,0.28,0,0.28,0,2.54,11.84,1.41,18.6,0,0.85,0.85,0,781.56,59.47,1.41,5.07,43.4,0,0,44.81,3.66,1.41,2.25,0,0,0
21Day,4.44,8.14,0,13.69,1.48,9.62,0,0.74,0,0,0.37,0.37,0.74,0,1.85,1.85,1.11,9.25,2.22,81.77,0,0,9.25,0,287.48,25.9,1.48,4.81,48.84,9.99,0,20.72,3.7,2.59,0.74,0,0,0.74
3Month,0.31,39.32,0.1,11.44,0.73,0,0.1,0.94,0.42,0.62,2.5,1.14,12.38,3.33,0.52,3.74,0.42,2.7,1.66,16.95,12.07,0,26,0.62,5.3,1.25,3.54,1.46,4.58,0.94,4.78,4.26,0,0,0.31,7.39,1.04,1.56
22Month,0.14,95.38,0.82,4.65,0.96,0,0.27,0.14,0.14,1.09,5.19,1.91,38.4,2.19,0.68,4.65,0.41,1.37,2.05,14.07,1.5,0.82,16.4,0,5.6,1.23,6.7,2.32,1.5,0.55,4.51,11.21,0.14,0,0,0.82,0,0.96
