stage,Epithelial.cell,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,1,1,0,2,0,0,0,0
72hpf,0.281848056003223,0.563696112006446,0,0,0,0,0,0,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0.369986860264282,0
3Month,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0,0.104017006644673,0,0.104017006644673,0,9.36153059802054,1.76828911295943
