stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,8.74,4.51,0.56,0,0,0,0,0,0,0,0,0,5.36,4.51,0,0.56,0,0,0,0,7.33,1.69,1.13,0,0.28,0,0,0,0,0.56,0,0,0
21Day,0.37,0,0,36.26,4.07,1.11,0,0,0,0,0,0,0,0.74,0,7.4,3.7,1.48,1.11,0,0,2.96,0,3.7,0.74,1.85,0,0,1.11,0,0,0.37,0.37,0,0,0
3Month,0,0.62,0.73,69.28,1.77,0,0.31,0.1,16.43,1.46,0,7.59,2.18,0.83,8.95,12.9,3.43,6.14,2.08,0.42,0,71.77,0.52,16.75,0.1,6.35,0.31,0.21,1.04,0.52,0.1,0,0,0.31,0.73,3.43
22Month,0.14,2.05,0.96,33.75,1.09,0,0.27,0,6.7,2.6,0.68,16.81,0.96,1.78,12.3,5.47,1.23,5.19,2.87,0,0.68,31.7,0.14,5.33,0,5.88,0.41,0.27,0.27,0,0.14,0.14,0,0.14,0,2.46
