stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell
24hpf,8,5,3,0,1,0,0,0,0,1,1,3,8,5,32,0,0,0,0,18,7,1,0,1,0,0,0,0
72hpf,2.53663250402901,4.50956889605157,0.281848056003223,4.79141695205479,0,0.281848056003223,0,0,0,0,0,0.281848056003223,9.30098584810637,0,0.563696112006446,0,0,0,0,4.22772084004835,2.81848056003223,0,0.281848056003223,0.281848056003223,0,1.97293639202256,0,0
21Day,1.47994744105713,3.69986860264282,2.21992116158569,5.54980290396423,0.739973720528564,0,0,0,0,0,0,0,2.21992116158569,3.32988174237854,2.58990802184998,0,0,0.739973720528564,0.369986860264282,4.43984232317139,0.739973720528564,0.369986860264282,1.10996058079285,0,0,0.739973720528564,0.369986860264282,0.739973720528564
3Month,0.208034013289345,0.104017006644673,0.416068026578691,0.104017006644673,0,0,0,0.416068026578691,0.104017006644673,0,0,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0,0.208034013289345,0,0.208034013289345,0,0,0
22Month,0,0.136649431988133,0,0,0,0,0.273298863976266,1.36649431988133,0.136649431988133,0,0.136649431988133,0,0,0.136649431988133,0.409948295964399,0,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133,0.136649431988133,0,0
