stage,Goblet.cell,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,1,1
72hpf,0,0,0,0.281848056003223,0.84554416800967,0
21Day,0,0,0.739973720528564,0.739973720528564,0,0
3Month,0.104017006644673,0,0.104017006644673,0,0,0
22Month,0,0.136649431988133,0,0,0,0
