stage,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0,5.51290135216765,0.104017006644673,0.208034013289345,0.208034013289345,0.208034013289345,0,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0,0.208034013289345,0.104017006644673,0
22Month,0.136649431988133,0.136649431988133,5.05602898356092,0.819896591928799,1.6397931838576,0,0,0.273298863976266,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0,0,0.136649431988133
