stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,2,0,10,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,2,9,0,0,0,0,2,81,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,3.1,2.25,0,25.37,26.78,3.1,0,0.28,0,0,0,0,0,0,0,0,0,8.46,50.45,1.13,96.67,0,0.56,6.48,0.28,30.16,46.22,0,1.13,0,320.18,0.28,0,31.29,0.56,0.28,5.36,0,0,0
21Day,33.3,2.59,1.48,212.37,12.21,8.88,0,2.22,0,14.8,1.48,0,0,13.32,0,5.92,2.22,20.72,112.11,7.4,213.48,0.37,0,19.98,0.37,23.31,28.12,2.22,3.33,0,258.25,15.91,1.11,12.58,0.37,4.81,5.92,1.11,0,2.22
3Month,0.52,4.99,2.18,234.25,0.83,0,0.83,0.42,2.7,269.61,9.36,0.21,0,35.78,6.66,0.83,14.98,29.23,114,9.88,92.78,35.47,0.31,5.2,3.95,1.66,1.77,8.22,1.04,0,5.3,2.39,39.11,2.39,0.1,0,2.18,69.07,9.05,8.22
22Month,0,2.87,8.75,139.79,0.82,0,1.5,0.55,0.68,108.5,4.78,1.78,0,61.08,1.64,2.19,13.53,11.07,47.69,15.44,66.27,1.91,2.46,3.42,0,1.78,1.09,6.83,0.96,0.55,1.09,0.68,14.76,9.57,0.41,0,0.41,8.34,0.14,6.56
