stage,Enterocyte,Muscle.cell,Neural.cell,Retinal.pigment.epithelial.cell,Spermatocyte
72hpf,0,0,0.281848056003223,0,0
21Day,0,0.369986860264282,0,0.369986860264282,0
3Month,0.104017006644673,0,0,0,0.208034013289345
