stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,8,0,0,0,0,0,12,0,0
72hpf,0,0.281848056003223,0.84554416800967,0.563696112006446,1.69108833601934,0,0,0,0,0,1.69108833601934,0.281848056003223,2.81848056003223,0.281848056003223,44.8138409045125,2.81848056003223,1.40924028001612,0.563696112006446,0,0.281848056003223,0,28.1848056003223,0,0
21Day,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,0,0.739973720528564,0,0.739973720528564,0,5.54980290396423,0.369986860264282,0.739973720528564,0,0,0,0.369986860264282,7.02975034502136,0,0
3Month,0,0.104017006644673,0.312051019934018,0,0,0.208034013289345,0.312051019934018,0.104017006644673,0,0.312051019934018,1.76828911295943,0.208034013289345,0.104017006644673,0,0,0,0,0,0.208034013289345,0,0,0.208034013289345,0.104017006644673,0.416068026578691
22Month,0,0,0,0,0,0.273298863976266,1.09319545590506,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0.273298863976266,0,0,0,0,0
