stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,31,11,0,99,1,1,0,1,0,0,1,0,23,0,0,1,0,13,64,39,62,0,0,0,0,74,532,1,0,0,10,0,0,0,0,0,4,0,0,0
72hpf,33.26,22.55,0,92.45,16.91,33.82,0,2.25,0,0,1.69,0,0.28,0,0,5.36,0.28,31,309.75,8.46,118.38,0,16.35,7.61,1.41,695.04,250.56,5.36,4.79,0,135.85,3.38,1.13,48.48,5.36,2.82,15.5,0,0,0
21Day,44.4,5.92,2.59,231.98,7.4,61.42,0,24.79,0,5.18,11.84,1.11,0,11.47,5.18,36.63,14.43,27.38,103.6,46.62,164.27,0,0,27.75,0.37,215.33,92.5,6.29,9.25,0,91.39,25.16,3.33,18.87,7.03,14.06,13.69,1.11,0,19.24
3Month,0.83,15.6,5.72,205.43,2.08,0,2.08,2.29,0.52,61.89,27.67,0.62,0,359.38,29.44,3.95,81.65,20.18,60.64,33.08,73.02,21.01,0.31,27.46,9.26,9.99,1.98,16.12,6.35,0,3.33,7.8,87.89,2.39,0,0,0.83,12.17,101,28.19
22Month,1.23,20.77,7.93,69.96,0.96,0,2.87,1.64,0,24.73,34.57,24.19,0,451.63,14.62,6.83,72.83,5.47,10.11,28.56,64.36,2.6,15.3,11.34,0.55,5.06,1.23,13.8,17.9,1.37,2.19,1.37,20.77,6.01,3.28,0,0.14,2.32,0.41,9.84
