stage,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Pancreatic.cell,T.cell
21Day,0,0,0,0.369986860264282,0,0,0.739973720528564
3Month,0,0,0.104017006644673,0,0.104017006644673,0,0.312051019934018
22Month,0.409948295964399,0.136649431988133,0,0,0,0.136649431988133,0.136649431988133
