stage,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,T.cell
24hpf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,1.10996058079285,0,0,0,0,0,0,0,0.369986860264282,0
3Month,0.208034013289345,0,2.49640815947214,0.208034013289345,0.624102039868036,0,0.104017006644673,3.53657822591887,0.208034013289345,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673
22Month,0,0.136649431988133,4.50943125560839,0.683247159940666,0.136649431988133,0.136649431988133,0.136649431988133,1.77644261584573,0.136649431988133,0,0,0,0.273298863976266,0,0.136649431988133,0,0
