stage,Enterocyte,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Muscle.cell,Neural.progenitor.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,1,0,0,0,0,1,0
72hpf,0,0,0,0,0,0,0,1.40924028001612,0
21Day,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0,0.104017006644673,0,0,0.312051019934018,0.104017006644673,0,0,0
22Month,0.136649431988133,0,0,0.136649431988133,0.683247159940666,0.136649431988133,0,0,0.136649431988133
