stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Oocyte,Osteoblast,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,1.97293639202256,0,0,0,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312051019934018,0,0
22Month,0,0.546597727952532,0.136649431988133,0.136649431988133,0.546597727952532,0,0,0,0.136649431988133,0.136649431988133,0.136649431988133,3.14293693572706,0,0,0.273298863976266,0.273298863976266
