stage,Cardiomyocyte,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40924028001612,0.281848056003223,0,0.84554416800967,0,1.40924028001612,0,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,2.21992116158569,0,0.369986860264282,0,0,0,0
3Month,0,0.208034013289345,0,0,0.416068026578691,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0,0
22Month,0,0,0.136649431988133,0.136649431988133,9.83875910314558,0,0.273298863976266,0.683247159940666,0,0.136649431988133,0.273298863976266,0.546597727952532,0,0.273298863976266,0.136649431988133,0,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0.136649431988133,0.409948295964399
