stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,24,60,0,0,0,5,0,0,0,0,0,1,0,0,0
72hpf,12.97,3.95,0,9.02,5.07,13.25,0,0,0,0,0,0.28,0,0.28,0,2.25,27.34,2.25,18.04,0,0.28,0.85,0.28,1614.71,196.73,1.69,4.23,0,28.75,0.56,0.28,23.68,2.54,1.97,1.13,0,0,0
21Day,5.18,0.74,0.37,12.58,1.85,9.99,0,1.48,0,0.74,0,4.07,0,1.48,2.22,1.11,7.03,1.85,17.02,0,0,3.33,0.37,337.43,58.09,0.74,1.48,0,12.58,10.36,0.74,23.31,1.85,2.96,1.48,0,0,2.22
3Month,0.31,0.42,0.1,22.26,1.14,0,0.1,0.31,0.73,1.77,0.1,7.8,2.08,0.52,3.74,0.83,4.37,1.98,10.3,6.03,0.21,1.46,0.73,13.11,2.6,3.54,10.09,0,0.73,0.94,76.35,2.81,0.1,0,0.1,0.62,67.72,1.46
22Month,0.14,2.87,0.41,4.78,0.14,0,0,0,0.14,2.05,0.55,17.08,0.55,0.27,3.69,0.14,0.96,2.6,13.25,0.68,0.68,1.78,0.14,13.66,1.78,5.6,28.83,0.41,1.5,0.14,27.06,9.02,0.41,0,0.41,0.14,0.27,1.09
