stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,0,1,0,0,0,0,2,0,0
72hpf,0,0,0,0,0.563696112006446,0.563696112006446,1.97293639202256,0.563696112006446,0
21Day,0.369986860264282,0,0,0.369986860264282,0.739973720528564,0.369986860264282,0,0,0
3Month,0,0.208034013289345,0,0,0,0,0,0,0.104017006644673
22Month,0,0.136649431988133,0.819896591928799,0,0,0,0,0,0
