stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05,0.28,0,0.56,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0
21Day,1.11,0,2.96,5.92,0,1.11,0,0,0,4.44,0.37,0,0.74,0,0.37,14.43,0,1.48,0,2.22,0,0,0,0,2.59,1.11,7.03,0,1.48,0.37,0,0,0.37,0.74,0,0,0,0
3Month,0,0.73,3.54,10.92,0.1,0,0.83,0.21,0.1,186.61,2.08,0,17.06,3.43,0.42,217.5,0.62,2.18,2.08,3.74,0.52,0,1.25,0.52,0.73,0.1,34.22,0.42,0,1.46,2.29,0.21,0,0,0,0.52,2.39,1.77
22Month,0.14,0.68,8.47,5.47,0,0,0.14,0.14,0,54.39,2.46,0.41,19.13,0.41,0.27,246.11,0.41,0,1.09,1.91,0,1.23,0.41,0,0.14,0.27,32.11,0.27,0.14,0.55,1.09,0.14,0.14,0,0.14,0.14,0,1.23
