stage,Epithelial.cell,Goblet.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell
24hpf,0,0,0,0,0,0,1,1,0,0,1,0,0,0
72hpf,0,0,0,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0,0.281848056003223,0
21Day,0,0,0,0.369986860264282,0,0,2.95989488211426,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282
3Month,0.520085033223363,0.104017006644673,0.208034013289345,0,0.208034013289345,0.104017006644673,3.12051019934018,0.208034013289345,0.104017006644673,0,0,0,0,0.832136053157381
22Month,0,0,0.546597727952532,0,0,0.273298863976266,1.09319545590506,0,0,0,0,0,0,0.136649431988133
