stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
72hpf,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0.84554416800967,0.281848056003223,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0
3Month,0,0,0,0.728119046512708,0,0,0.104017006644673,0.416068026578691,0,2.2883741461828,0.624102039868036,0.520085033223363,0.104017006644673,0.416068026578691,0.104017006644673,0,0,0,0.208034013289345,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0.520085033223363
22Month,0,0.136649431988133,0.409948295964399,1.6397931838576,0,0.273298863976266,0,1.2298448878932,1.09319545590506,12.0251500149557,0.546597727952532,2.4596897757864,0.409948295964399,0.956546023916932,0.546597727952532,0.136649431988133,0.409948295964399,0.136649431988133,0,0,0,0.136649431988133,0.136649431988133,0,0,0.136649431988133
