stage,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0.104017006644673,0.416068026578691,0.104017006644673,0.104017006644673,0.936153059802054,0.104017006644673,0.104017006644673,0.208034013289345,0.208034013289345,0,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,1.24820407973607,0,0,0.520085033223363,0.104017006644673
22Month,0,0,0,0,0.409948295964399,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0.136649431988133,0,0,0
