stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,189,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,1,5,0,0,0,0,0,51,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,52.99,0.56,0,4.51,1.97,5.36,0,0,0,0,0,0,0,0,0,0.28,0,2.54,4.79,0.28,6.76,0,0.28,0,0,37.49,14.94,2.25,0.85,22.83,0.28,0.28,3.38,0.56,0.85,0.28,0,0,0
21Day,49.21,0,0,11.84,1.85,14.43,0,1.48,0,0,0,0,0,0,0,1.48,0.37,1.48,5.18,0.74,17.76,0,0,8.14,0.37,22.57,10.73,2.96,3.33,57.35,1.48,1.85,2.22,0.74,3.7,1.48,0,0,2.22
3Month,1.46,0.94,0.31,3.64,0,0,0,0,0.1,0.52,1.46,0,0,8.11,1.46,0,1.66,0.31,2.18,0.94,18.52,6.35,0.1,3.64,0.31,0.73,0.1,0.21,0.94,0.21,0.94,29.64,0.1,0,0,0.42,0.31,27.67,0.83
22Month,1.64,2.87,0.14,4.65,0,0,0.27,0.14,0.14,0.41,2.05,1.64,0,70.92,1.23,0.41,3.01,0.55,0.68,2.87,19.54,0.14,1.37,3.42,0,0.82,0,4.24,0.96,0.14,1.23,5.33,0.27,0.27,0,0.14,0,0.14,7.79
