stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0.281848056003223,0,1.40924028001612,0.84554416800967,0,20.8567561442385,0,0
21Day,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0,0,3.32988174237854,0,0,0,0,0.369986860264282
3Month,0,0.104017006644673,0,0,0,0,1.76828911295943,0.104017006644673,0,0,0,0,0,0,0,0,0,0,0,0.208034013289345
22Month,0,0,0.136649431988133,0,0,0.136649431988133,4.64608068759653,0,0.136649431988133,0,0.273298863976266,0.409948295964399,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0,0.136649431988133,0.136649431988133
