stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Primordial.germ.cell,Radial.glia,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
72hpf,0.563696112006446,0,0,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,33.5399186643836,1.97293639202256,0,0,0,0.281848056003223,0
21Day,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0,7.02975034502136,0.369986860264282,0,0.369986860264282,0,1.10996058079285,0
3Month,0,0,0.104017006644673,0.208034013289345,0,0,0,0,0.312051019934018,0,0,0,0,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0,0.208034013289345,0,0.104017006644673
22Month,0,0.136649431988133,0,0.136649431988133,0,0,0,0.136649431988133,1.77644261584573,0.273298863976266,0,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0,0,0,0,0
