stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,3.38,4.23,0,32.41,1.69,5.92,0,0,0,0,0,0,0,0,0,0,1.69,84.27,0.56,120.35,0,0,7.33,0.85,19.45,12.97,0.28,0,0,270.86,0,0.28,2.25,0,0.56,11.84,0,0,0
21Day,5.18,0.74,0.37,41.07,0.37,6.66,0,0.37,0,0,0.37,1.85,0.37,0,1.48,1.11,1.48,51.43,1.48,167.23,0,0,12.58,0,11.84,7.4,0.37,1.11,0,369.99,10.73,1.11,1.85,0.74,5.18,2.59,0,0,0.74
3Month,1.04,6.24,0.31,37.24,0.83,0,1.14,0,3.74,0.94,8.63,1.35,9.05,2.5,0.1,3.54,5.62,66.99,3.02,241.94,39.94,0,7.39,2.5,0.73,0.1,0.52,0.21,0,4.99,1.77,7.18,0.42,0.21,0,1.87,1.87,1.46,1.77
22Month,0.41,10.11,0.27,13.94,0.14,0,1.37,0,1.37,0.41,3.42,70.37,26.51,0.68,0.41,1.78,1.5,8.2,1.91,128.59,5.74,0.41,3.96,0.14,0.55,0.27,0.82,0.68,0.68,1.37,0.14,10.8,0.41,0.27,0,0.82,0.82,0,0.96
