stage,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,T.cell
24hpf,0,0,0,0,0,0,0,1,0
72hpf,0.281848056003223,0.563696112006446,0,0,0,0.281848056003223,3.10032861603546,0.281848056003223,0
21Day,0,0,0.369986860264282,0,0.739973720528564,0,1.10996058079285,0,0
3Month,0,0,0,0.312051019934018,0,0,0,0,0.104017006644673
22Month,0,0,0,0.273298863976266,0,0,0,0,0
