stage,Epithelial.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,1,0,0
21Day,0,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0.416068026578691,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0.312051019934018,0.104017006644673
