stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0.563696112006446,0,0,0,0,0,0,0,0,0.563696112006446,0,0,1.12739222401289,0,0,0,1.12739222401289,0.84554416800967,0,0,0,0.563696112006446,0,0.563696112006446,0,0,0
21Day,0,0,0,1.10996058079285,0.369986860264282,0.739973720528564,0,0,0,0,0,0.739973720528564,0.739973720528564,1.10996058079285,0,0.739973720528564,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0,0.208034013289345,2.08034013289345,0,0,0,0.936153059802054,0.208034013289345,2.60042516611682,0.208034013289345,2.60042516611682,0.624102039868036,0.312051019934018,0.312051019934018,0.312051019934018,0.208034013289345,0.520085033223363,0.936153059802054,0.104017006644673,0,0.208034013289345,0.104017006644673,0.312051019934018,0,0,0.104017006644673,0.312051019934018,0.208034013289345,0.104017006644673
22Month,0,0.136649431988133,0.136649431988133,0.819896591928799,0,0,0.136649431988133,0.409948295964399,0.136649431988133,2.59633920777453,0,0.819896591928799,0.136649431988133,0,0,0.409948295964399,0,0,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0
