stage,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,0,0,1,1,0,0,40,4,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0,0.563696112006446,0,0,4.79141695205479,0.563696112006446,0,0,0,0
21Day,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0,0.369986860264282,1.47994744105713,0,0,0.739973720528564,0,0,0,0,0
3Month,0.208034013289345,0.208034013289345,0,0.624102039868036,0.208034013289345,0,0.104017006644673,0.104017006644673,0,0.208034013289345,0,0,0,0,0,0.104017006644673,0,0.104017006644673,0.104017006644673
22Month,0.273298863976266,0.136649431988133,0.136649431988133,2.049741479822,0,0.136649431988133,0.136649431988133,0,0,0.546597727952532,0,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0,0
