stage,Cardiomyocyte,Endothelial.cell,Erythrocyte..Liver.,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Retinal.cell,Retinal.cone.cell,Spermatocyte
24hpf,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,8.4554416800967,0.563696112006446,0,0,0.563696112006446,0.281848056003223,0
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0.739973720528564,0,0,2.58990802184998,0,0.369986860264282,0.369986860264282,0,0,0
3Month,0,0.312051019934018,0.104017006644673,0.104017006644673,0,0,0.312051019934018,0.104017006644673,0,0.208034013289345,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0,0.416068026578691
22Month,0,0,0.136649431988133,0,0.136649431988133,0,1.77644261584573,0,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0,0
