stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,14,5,0,49,1,3,0,0,0,1,0,2,1,0,0,0,0,18,16,75,0,1,0,0,28,453,0,0,0,12,0,0,0,0,0,1,0,0,0
72hpf,3.66,2.82,0.28,4.79,0.85,3.1,0,0.85,0,0,0,0,0.28,0,0.85,0,6.2,20.57,0,11.84,0,0.56,0,0,13.81,33.26,0.28,0.28,0,4.23,0.56,0,2.25,0.28,0,0.56,0,0,0
21Day,7.4,0.74,0,21.83,1.11,23.68,0,17.39,0,0.37,0,0,1.11,0.37,7.77,0.37,0.37,7.4,4.07,22.57,0,0,1.48,0,8.14,22.2,1.11,0,0,8.14,0.37,1.11,1.85,0,1.85,0.74,0,0,2.59
3Month,0,1.87,1.35,27.98,0.1,0,0.21,1.46,2.7,7.07,0.1,0,22.88,9.26,2.29,10.71,2.39,7.39,4.99,10.51,3.12,0,10.51,2.08,0.94,0.31,1.35,1.25,0,0.52,0.94,55.02,0.1,0.1,0,0.31,4.16,11.96,10.19
22Month,0.27,2.05,0.96,6.97,0,0,0.68,0.41,1.23,14.76,4.37,0,42.77,5.47,4.1,13.12,0,0.68,9.57,7.38,0.27,0.82,3.83,0,0.68,0,0.96,0.96,0.27,0.14,0.27,3.83,0.27,0.14,0,0,0.96,0,2.6
