stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0,0,0,0.281848056003223,3.10032861603546,0,0,0
21Day,0,0.739973720528564,0.369986860264282,0,0,0,0,0,0.739973720528564,1.10996058079285,0.369986860264282,0,0
3Month,0,0.104017006644673,0,0,0.104017006644673,0.312051019934018,0.312051019934018,0,0.104017006644673,0,0,0.104017006644673,0.208034013289345
22Month,0.136649431988133,0,0,0.136649431988133,0.136649431988133,2.18639091181013,0,0.273298863976266,0.273298863976266,0,0,0,0
