stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,0,0,26,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,29,0,0,0,0,32,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,55.24,13.25,0,52.42,8.17,54.68,0,0.56,0,0.28,1.97,0,6.76,0,0.56,0,145.72,97.8,8.46,128.8,0,86.81,13.81,3.38,5430.37,274.52,11.56,42,0,144.31,10.43,0,0,48.76,1.97,4.51,6.76,0,0,0.28
21Day,28.49,15.91,2.96,103.23,3.33,71.78,0,8.88,0,7.77,2.59,0,8.14,1.11,18.5,15.91,10.73,34.04,13.32,132.09,0,0.74,88.8,1.11,1879.53,69.19,5.55,43.29,0,33.3,66.6,0,0,18.5,10.73,19.61,6.29,0.37,0,12.95
3Month,0.52,15.5,1.66,303,0.31,0,1.14,0.21,0.21,36.2,11.55,0.62,21.53,7.28,0.31,12.59,88.52,7.28,11.34,10.82,2.39,0,10.71,30.27,25.9,3.74,35.99,40.67,0,0.62,2.91,0.21,5.72,7.59,0.1,0,0.31,1.77,3.33,6.14
22Month,0.55,7.93,16.81,336.29,0.14,0,0.96,0,0,58.9,17.9,223.97,48.1,2.46,1.09,9.84,17.63,0.82,6.15,10.52,0,1.64,10.25,1.37,23.23,1.09,21.59,105.22,0.55,0.14,2.87,0,1.5,11.89,1.09,0,0.14,0.55,0,3.83
