stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
72hpf,0,0.84554416800967,0,0.84554416800967,0,0,0,0,0,0,0,0,2.25478444802579,0,0,1.40924028001612,1.12739222401289,0,0,0,2.53663250402901,0,0,0.281848056003223,0
21Day,0,0,0,5.54980290396423,0,0,0,0,0,0,0,0,2.58990802184998,0,0,0,0.369986860264282,0,0.369986860264282,0,2.58990802184998,0.369986860264282,0.369986860264282,0,0.369986860264282
3Month,0.104017006644673,0.416068026578691,0.208034013289345,0,0.104017006644673,0,0,0,1.04017006644673,0,0.104017006644673,0.104017006644673,0.624102039868036,0,0.624102039868036,0,0,0.104017006644673,0,0,0,0,0.104017006644673,0,0
22Month,0,2.049741479822,0.546597727952532,0,0,0.273298863976266,0.136649431988133,0.136649431988133,6.69582216741852,0.136649431988133,0.546597727952532,0,0.683247159940666,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0,0.136649431988133,0,0,0.273298863976266,0.273298863976266,0
