stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,5,0,95,0,0,0,0,0,0,0,0,4,0,0,0,0,17,8,4,10,0,0,0,1,19,269,1,0,1,0,0,0,0,0,2,0,0,0
72hpf,4.79,10.15,0,9.3,3.1,2.54,0,0,0,0,0,0,0.28,0,0,0.28,0,4.79,78.35,0,37.2,0,0,0.56,3.66,42.84,72.43,0.56,0.28,68.21,0,0,7.89,0.56,0,8.46,0,0,0
21Day,1.85,1.85,0.74,33.3,0.74,1.85,0,0.37,0,2.59,0.37,0,0,0,0,2.22,0.74,1.85,4.81,0.37,103.6,0,0,4.07,0,16.65,15.17,2.59,0.37,45.51,4.07,0,4.44,0.74,1.48,2.96,2.96,0,1.48
3Month,0.31,2.91,0.83,23.2,0,0,0.31,0,0.1,22.57,0.94,0.31,0,2.08,1.04,0.1,5.72,9.67,2.81,1.25,19.04,0.62,0.1,1.25,2.91,1.14,0.1,5.72,0.42,48.06,0.52,1.56,0.73,0.1,0.1,0.94,41.5,1.04,1.25
22Month,0.41,0.55,0.96,13.94,0,0,0.14,0.14,0,6.97,0.55,0.96,0,7.79,0.68,0,3.69,1.09,0.55,0.82,16.12,0.27,0.27,0.41,0.55,0.82,0,1.37,0.27,20.77,0.27,0.96,0.68,0.41,0,0.27,12.3,0,0.14
