stage,Endothelial.cell,Hepatocyte,Neural.progenitor.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0
21Day,0.369986860264282,0,0,0,0,0
3Month,0.208034013289345,0.104017006644673,0,0.104017006644673,2.08034013289345,0.104017006644673
