stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,1,0,0,0,0,0,0,3,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0
21Day,0.369986860264282,0.739973720528564,0,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,1.10996058079285,0,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0,0.208034013289345,0.416068026578691
