stage,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0.563696112006446,0,0,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,0,0
3Month,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0.832136053157381,0,0.208034013289345,0,0.104017006644673,0.416068026578691,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0,0,0.104017006644673,0,0.104017006644673
22Month,0.136649431988133,0.273298863976266,0.273298863976266,0.136649431988133,0.273298863976266,6.14922443946599,0,0.546597727952532,0.136649431988133,0.683247159940666,0.546597727952532,0.136649431988133,0,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133
