stage,Epithelial.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,1,3,2,0,0,4,0,1,0
72hpf,0.281848056003223,0,0.281848056003223,0.281848056003223,0.281848056003223,0,1.97293639202256,0,0,0,0
21Day,0,0,0,0.369986860264282,0.369986860264282,0,1.10996058079285,0.369986860264282,0.739973720528564,0,0.369986860264282
22Month,0,0.273298863976266,0,0,0,0.136649431988133,0,0,0,0,0
