stage,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell
24hpf,0,0,0,0,1,0,1,0,0
72hpf,0,0,0,0,0,0.84554416800967,0,0,0
21Day,0,0,0,0,0,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0,0
22Month,0.136649431988133,0.136649431988133,0,0.546597727952532,0.136649431988133,0,0,0.136649431988133,0.136649431988133
