stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0
72hpf,0.563696112006446,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,1.40924028001612,0,0,1.97293639202256,1.69108833601934,0,0,0.84554416800967,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0
21Day,0.369986860264282,0,1.10996058079285,0.369986860264282,0,0,0,0.369986860264282,0,0,0,1.10996058079285,0,0.369986860264282,0.369986860264282,1.10996058079285,4.43984232317139,0,0,1.84993430132141,1.47994744105713,0.369986860264282,0,1.47994744105713,0,0,0,0,0,0
3Month,0,0.104017006644673,0.520085033223363,0,0.104017006644673,0.104017006644673,0.312051019934018,9.98563263788857,0,1.66427210631476,0.832136053157381,0.104017006644673,0.312051019934018,0,0.208034013289345,0.312051019934018,0.832136053157381,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0,2.18435713953813,0,0,0,0.832136053157381,0.312051019934018
22Month,0,0,1.09319545590506,0,0.273298863976266,0.273298863976266,0.273298863976266,17.7644261584573,0.273298863976266,3.55288523169146,0.956546023916932,0.136649431988133,0.136649431988133,0,0.136649431988133,1.09319545590506,2.73298863976266,0.136649431988133,0.273298863976266,0,0,0.273298863976266,0,0.136649431988133,0.273298863976266,0,0,0,0,0.136649431988133
