stage,Granulosa.cell,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell
24hpf,0,0,0,0,2,0,0
21Day,0,0,0,0.369986860264282,0,0,0
3Month,0,0.728119046512708,0,0,0,0,0.208034013289345
22Month,0.136649431988133,0.546597727952532,0.136649431988133,0,0,0.136649431988133,0
