stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Immune.progenitor.cell,Macrophage,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Oocyte,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,0,0,1,1,7,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,3.6640247280419,0,0,0,0,0.281848056003223,0
21Day,0,0.369986860264282,0,0,0,0.369986860264282,0,1.47994744105713,0.369986860264282,0.369986860264282,0,0,0,0
3Month,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0,2.2883741461828,0,0.312051019934018
22Month,0,0,0.136649431988133,0,0.273298863976266,0,0,0,0,0,0.136649431988133,0,0,0
