stage,Epithelial.cell..Brain.,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell..caudal.fin.,Neural.cell,Osteoblast,Primordial.germ.cell
72hpf,0,0,0,0,0,0,0.281848056003223,0
21Day,0.369986860264282,0,0,0,0,0.739973720528564,0,0
3Month,0,0.312051019934018,0.208034013289345,0.104017006644673,0,0,0,0
22Month,0,0.546597727952532,0,0,0.136649431988133,0,0,0.546597727952532
