stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Radial.glia,T.cell
24hpf,2,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0,0,0.563696112006446,0.281848056003223,0,2.53663250402901,0.563696112006446,0,0.281848056003223,0,0
21Day,0,0.739973720528564,1.10996058079285,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0.739973720528564,0.739973720528564,0.739973720528564,0.739973720528564,0.739973720528564,0,0,0.369986860264282,0.369986860264282
3Month,0,0,0.208034013289345,0,0.104017006644673,0.104017006644673,0.312051019934018,0,0.520085033223363,0,0,0,0,0,0,0.104017006644673,0,0.104017006644673,0
