stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,24,3,0,0,0,0,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,6.48,0,5.36,0.56,0.85,0,0,0,1.97,0,0,0,1.41,0.28,4.51,24.52,40.02,4.79,0,1.97,0,0,5.36,5.07,0,0,0,7.61,0,0,0,0.85,0,0,0.28,0,0,0
21Day,1.48,2.96,0.37,35.15,1.11,2.59,0,0.74,0,8.14,0,0.74,5.92,10.73,0.37,1.11,25.53,76.96,17.39,0,0,2.59,0,4.81,3.33,0,0.37,0,12.58,1.85,0,0.74,0,0,0.37,0.37,0,0,7.77
3Month,0,0.31,0.1,2.81,0,0,0.1,0,0.52,6.35,0,18.72,13.52,0.1,0.73,0,1.04,6.14,1.04,0.52,0.1,0.42,0,0.1,0,0.1,0,0,0,0.73,0.21,0.21,0,0,0,0.1,0.31,0.1,2.18
22Month,0.41,36.76,0.82,20.09,0,0,2.32,0.82,4.37,389.18,10.39,165.35,102.08,13.53,3.28,1.09,2.87,204.56,24.6,0.96,3.55,3.28,0.41,0.41,0.55,2.6,1.23,0.27,0.96,0.41,0,1.23,4.24,0.82,0,0,1.5,0,31.43
