stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Retinal.cone.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0
72hpf,0.281848056003223,0,0,0.563696112006446,0,0,0,0,0,0,0,0.281848056003223,0,0,2.53663250402901,0.563696112006446,0,0,0,0.281848056003223
21Day,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0.739973720528564,0,0.369986860264282,0,0,1.84993430132141,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282
3Month,0,0,0.208034013289345,0,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0
22Month,0,0.136649431988133,0,0,0,0,0.273298863976266,0.683247159940666,0,0,0,0,0,0,0,0,0,0,0,0
