stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,266,0,0,0,0,0,1
72hpf,0.84554416800967,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,19.1656678082192,15.2197950241741,0,3.10032861603546,0,0,1.69108833601934,0
21Day,0,0,0.739973720528564,0,0,0,0,0,0,0,0,0,0,0,1.84993430132141,1.47994744105713,0,4.06985546290711,0.369986860264282,0,0.739973720528564,0
3Month,0,0,0.208034013289345,0,0,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0.208034013289345,0,0,0,0,2.49640815947214,0,0,0,0
22Month,0,0,0.136649431988133,0.136649431988133,0.273298863976266,0.136649431988133,0,4.37278182362026,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133,2.18639091181013,0,0.683247159940666,0,0
