stage,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0,1.97293639202256,0.563696112006446,0,0,0
21Day,0.369986860264282,0.369986860264282,0,0,0,0,0,0,1.47994744105713,0,0,0,0,0,0
3Month,0.416068026578691,0,0.104017006644673,0.624102039868036,0.104017006644673,0.208034013289345,0.104017006644673,0.416068026578691,0.208034013289345,0.208034013289345,0.208034013289345,0,0.104017006644673,0.104017006644673,0.208034013289345
22Month,0,0,0.136649431988133,0.546597727952532,0.273298863976266,0,0,0,0,0,0,0,0,0,0
