stage,Epithelial.cell,Ionocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Smooth.muscle.cell,Spermatocyte
24hpf,6,1,10,0,0,5,0,0,0
72hpf,0,0.563696112006446,2.25478444802579,0,0.281848056003223,0,0,0,0
21Day,0,0,0.739973720528564,0.369986860264282,0,0,0.369986860264282,0,0
3Month,0,0,0,0,0,0,0,0.104017006644673,0.208034013289345
