stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44,43,0,192,2,1,0,1,0,0,3,0,4,0,0,1,0,28,121,76,186,0,0,0,2,61,1195,2,0,0,43,0,0,0,0,0,0,10,0,0,0
72hpf,43.4,21.14,0,163.19,29.88,97.24,0,5.92,0,0,0.56,0,0,1.41,0,6.2,0,56.93,545.38,29.03,226.32,0,11.27,5.92,2.25,521.14,397.41,2.82,3.95,0,214.49,7.89,0,0.85,49.04,4.23,1.97,14.37,0,0,0
21Day,45.88,11.1,4.44,671.9,17.02,147.62,0,34.04,0,3.33,4.81,0,0,11.1,5.18,49.95,11.84,46.99,591.98,43.66,250.48,0,0.37,30.34,0.37,156.5,129.87,4.44,2.59,0,99.9,29.23,0,1.85,11.47,6.66,23.31,5.18,0.74,0,25.9
3Month,4.68,59.39,23.72,1196.72,8.63,0,12.07,10.82,2.91,114.52,148.64,2.18,0,1085.31,233.41,28.71,224.88,87.37,435,198.26,313.72,105.06,1.77,58.77,29.54,28.29,7.7,38.49,16.85,0,17.68,29.23,0.94,270.96,6.14,0.42,0,4.78,34.64,232.58,171
22Month,2.46,92.51,46.87,451.49,4.65,0,17.22,13.12,2.05,98.52,443.02,164.53,0,2967.07,111.92,66.55,350.78,28.7,119.29,273.03,260.59,11.34,49.19,52.2,3.28,18.58,6.97,37.85,21.45,12.71,10.39,6.56,0,44.82,24.32,8.75,0.14,3.55,8.75,0.96,82.67
