stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,3,0,30,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7,54,0,0,0,0,28,1347,0,0,3,0,0,0,0,0,3,0,0,0
72hpf,10.71,3.1,0,20.29,9.3,7.89,0,0,0,0,0,0,0.28,0.28,0,0.28,0,3.66,11.56,0.56,111.89,0,0.85,6.76,0,563.13,306.93,1.97,0.56,52.71,0.28,0,51.86,0,0.28,1.69,0,0,0
21Day,8.51,0.37,0.37,10.73,1.48,7.03,0,0.37,0,0,0.37,0,0,0.74,0,0.74,0.74,0.74,2.96,1.48,129.5,0,0,9.25,0,128.39,119.88,2.22,1.11,14.43,10.36,0.74,45.14,2.22,2.59,1.85,0.74,0,2.96
3Month,0.1,0.83,0.42,7.28,0.52,0,0.62,0,0.62,0.83,2.6,0.1,0,15.6,1.87,0.21,2.39,0.52,2.18,3.43,73.64,21.12,0,1.66,0.52,6.14,2.7,6.14,0.21,1.25,1.14,19.76,0.73,0.1,0,0.52,9.05,4.78,27.15
22Month,0,2.19,0.27,2.32,0.14,0,0.55,0,0,0.14,1.78,0.14,0,11.75,0.14,0.27,1.78,0.55,0.55,0.96,37.72,1.37,0.41,1.09,0,4.78,1.64,4.78,0.27,0.55,0.14,13.94,1.78,0,0,0.14,0.55,0,4.1
