stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oocyte,Retinal.cell,T.cell
24hpf,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0,0,0,0.281848056003223,0,0,0,0
22Month,0.136649431988133,0.273298863976266,0.409948295964399,1.2298448878932,0.136649431988133,0.409948295964399,3.82618409566773,0.546597727952532,0,6.28587387145412,0.546597727952532,0.136649431988133,0.683247159940666,0.409948295964399,0.956546023916932,1.09319545590506,0.956546023916932,0.409948295964399,0.273298863976266,0.273298863976266,0.273298863976266,46.8707551719297,0.273298863976266,0.409948295964399
