stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,1,0,0,0,0,0,1,2,0
72hpf,0,0,0.281848056003223,0,0,0,0,1.12739222401289,0.84554416800967,0
21Day,0.369986860264282,0,0,0,0,0.369986860264282,0.369986860264282,0.739973720528564,0,0
22Month,0,0,0,0.409948295964399,0.136649431988133,0,0,0,0,0.136649431988133
