stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.56,0,8.74,0.85,0.56,0,0,0,0,0,0,0,0,0,0,0,1.69,5.36,1.13,11.27,0,0,0.28,0.28,7.89,9.58,0,0.28,9.3,0,0,2.25,0.28,0.28,0,0,0,0
21Day,0,0,0.37,10.36,1.11,0.37,0,0,0,0.37,0.37,0,0,0.37,0.37,1.85,0.37,0.37,5.55,2.59,10.73,0,0,4.07,0,4.44,4.81,0,1.11,7.4,1.48,0,0.74,0.37,1.48,0.74,0,0,1.11
3Month,0,0.62,0,9.78,0.31,0,0,0.1,0,2.5,2.5,0.21,0,6.97,1.56,0.21,1.25,0.31,7.18,1.04,3.22,0.52,0,1.98,0.21,0.21,0.1,0.21,0.1,0.42,0.62,0.73,0.1,0,0,0.21,1.46,5.62,0.31
22Month,0,2.19,0.14,4.24,0,0,0.27,0,0.14,2.19,3.55,10.39,0,27.19,1.09,0.96,1.91,0.14,1.64,2.05,1.64,0,1.23,0.68,0,0.27,0.14,0.68,0.14,0.27,0,0,0.27,0.27,0,0,0.14,0,0.27
