stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,7,13,0,0,0,0,21,174,1,0,1,0,0,0,0,0,3,0,0,0
72hpf,25.65,3.38,0,20.86,7.61,11.56,0,0.85,0,0,0.56,0,0,0.28,0,2.54,0,9.86,27.9,3.95,74.13,0,1.41,1.13,0.28,1255.07,119.79,1.41,5.36,76.66,5.36,0,49.61,2.54,2.54,8.46,0,0,0.28
21Day,37,4.07,2.59,100.27,7.77,37.37,0,10.36,0,0.74,3.7,1.11,0,4.44,0.74,55.13,5.92,4.44,40.33,12.58,226.06,0.74,0,25.9,0.37,596.42,63.64,1.85,4.81,79.92,29.97,1.11,38.11,30.71,161.31,8.14,0.37,0,68.08
3Month,0.62,2.7,0.42,42.33,0.73,0,1.04,0.31,0.73,4.06,5.41,0.31,0,9.15,2.81,2.39,3.64,0.94,7.8,7.07,40.98,14.04,0,3.74,0.94,5.3,0.73,2.18,2.5,1.04,1.66,7.18,3.85,0.1,0.1,0.83,3.43,2.18,105.79
22Month,0.55,2.6,0.55,25.14,0.55,0,0.82,0,0.14,2.6,6.01,4.78,0,22.55,1.78,2.05,12.57,0.14,1.64,5.06,37.03,1.78,0.96,1.09,0.14,7.93,0.41,2.87,8.34,0.68,0.96,4.92,12.3,1.5,0,0.55,0.41,0,39.22
